long_mean,return_mean,time/total_timesteps,short_mean,long_std,rollout/ep_rew_mean,return_std,time/iterations,time/fps,short_std,time/time_elapsed,rollout/ep_len_mean,train/n_updates,train/entropy_loss,train/policy_gradient_loss,train/loss,train/approx_kl,train/clip_fraction,train/std,train/clip_range,train/learning_rate,train/explained_variance,train/value_loss
0.00036032184,145.30856,174080,0.02953528,0.015543935,1578.115,20.297384,85,141,0.013664443,1232,1000.0,840,-7.133241026103496,-0.00204888558073435,281.08526611328125,0.0041273395,0.0185546875,1.0078009366989136,0.2,1e-05,0.2683357000350952,317.0229413330555
0.000570245,147.9625,176128,0.032544307,0.016371893,1581.2325,18.758135,86,140,0.017534431,1249,1000.0,850,-7.133942750096321,-0.003980298586247955,160.3756866455078,0.00575439,0.036865234375,1.007956862449646,0.2,1e-05,0.4223237633705139,233.54482369422914
0.0004559036,147.82506,178176,0.034337662,0.017529685,1584.4775,19.321507,87,140,0.016533295,1265,1000.0,860,-7.134693640470505,-0.0056449153576977554,233.24374389648438,0.0049356716,0.043115234375,1.0081264972686768,0.2,1e-05,0.26986777782440186,249.01244782805443
0.000534451,152.17018,180224,0.034283936,0.015088252,1586.5175,19.38627,88,140,0.01452942,1280,1000.0,870,-7.136276310682296,-0.003312797781836707,45.81280517578125,0.0057534548,0.0384765625,1.0086286067962646,0.2,1e-05,0.40052902698516846,218.77511024475098
0.0006304276,149.70807,182272,0.036658976,0.012621015,1592.1775,18.995815,89,140,0.01244341,1295,1000.0,880,-7.137757404148578,-0.0036416274408111347,39.534523010253906,0.0046310304,0.043115234375,1.0087553262710571,0.2,1e-05,0.3450220823287964,243.2613018333912
0.00056081975,154.19035,184320,0.037656844,0.01610684,1594.9825,18.581972,90,140,0.016959159,1311,1000.0,890,-7.138293534517288,-0.0021471141633810477,116.7334976196289,0.004899218,0.023388671875,1.0087774991989136,0.2,1e-05,0.35059648752212524,231.0915593624115
0.00055666524,155.3346,186368,0.04530808,0.01805392,1599.465,17.943151,91,140,0.019915525,1327,1000.0,900,-7.1385177478194235,-0.004188639740459621,88.56043243408203,0.005009375,0.047021484375,1.0088753700256348,0.2,1e-05,0.26614314317703247,249.1841172337532
0.0005030677,155.60164,188416,0.041317143,0.014526239,1603.6325,17.391102,92,140,0.019205073,1342,1000.0,910,-7.139593505859375,-0.003709288683603518,152.50172424316406,0.00478898,0.029931640625,1.0092270374298096,0.2,1e-05,0.11778432130813599,261.2278302073479
0.00053231494,155.59848,190464,0.044111148,0.016410569,1609.7475,18.216785,93,140,0.01498504,1357,1000.0,920,-7.140336261689663,-0.0011490726930787787,127.04415130615234,0.0037019989,0.0130859375,1.0091989040374756,0.2,1e-05,0.1753253936767578,247.07394350767134
0.0005731153,159.99788,192512,0.044338472,0.014576953,1615.4425,16.617125,94,140,0.018159805,1373,1000.0,930,-7.140616400539875,-0.009723976666282396,41.7043571472168,0.008789789,0.116162109375,1.0092962980270386,0.2,1e-05,0.19034767150878906,258.73853985071185
0.0005646562,155.03851,194560,0.035522047,0.017601585,1616.47,18.191313,95,140,0.011355919,1389,1000.0,940,-7.140147817134857,-0.004192740957660135,60.39209747314453,0.005752282,0.0404296875,1.0090007781982422,0.2,1e-05,0.022592008113861084,261.7109699726105
0.0005258467,160.96204,196608,0.04005254,0.018179134,1621.15,18.083508,96,139,0.018163588,1405,1000.0,950,-7.139190226793289,-0.004320760074188001,252.74810791015625,0.006646941,0.053076171875,1.0089622735977173,0.2,1e-05,0.24245429039001465,242.84623495936393
0.00044471386,154.88176,198656,0.037276313,0.014749168,1624.8625,19.464903,97,139,0.019196773,1421,1000.0,960,-7.139518582820893,-0.006493504100944847,37.942562103271484,0.007488775,0.073095703125,1.0091108083724976,0.2,1e-05,0.18292123079299927,262.68381291627884
0.0006124436,158.2832,200704,0.041549277,0.019166548,1628.1475,17.490282,98,139,0.0128200175,1437,1000.0,970,-7.139594751596451,-0.004363816525437869,145.4149169921875,0.0071481895,0.056689453125,1.0089601278305054,0.2,1e-05,0.3509000539779663,234.64565809965134
0.00050873135,159.13327,202752,0.039400864,0.016902665,1631.9725,17.58764,99,139,0.009129031,1452,1000.0,980,-7.13884264677763,-0.004440593290200923,39.032310485839844,0.004689906,0.041943359375,1.0087836980819702,0.2,1e-05,0.08089447021484375,265.6030051112175
0.00051033223,156.43277,204800,0.038321003,0.017605962,1635.8625,18.522415,100,139,0.013058483,1468,1000.0,990,-7.138708098232746,-0.004466524964664131,63.77622985839844,0.006474616,0.04140625,1.0089329481124878,0.2,1e-05,0.12868720293045044,263.7045393943787
